N,Densidade,Estrutura,Operacao,Tempo,Memoria
1000,1.0,Est. 1 - Hash,Inserir Elemento,2.7179718017578125e-05,0
1000,1.0,Est. 1 - Hash,Transposta,0.012437820434570312,0
1000,1.0,Est. 1 - Hash,Soma,0.07094907760620117,0
1000,1.0,Est. 1 - Hash,Mult Escalar,0.08176565170288086,0
1000,1.0,Est. 1 - Hash,Mult Matriz,0.4429507255554199,0
1000,1.0,Est. 2 - Heap,Uso de Memória,0.0,640000
1000,1.0,Est. 2 - Heap,Acessar Elemento,0.00013136863708496094,0
1000,1.0,Est. 2 - Heap,Inserir Elemento,0.00028634071350097656,0
1000,1.0,Est. 2 - Heap,Transposta,1.9073486328125e-06,0
1000,1.0,Est. 2 - Heap,Soma,0.15295147895812988,0
1000,1.0,Est. 2 - Heap,Mult Escalar,0.07068157196044922,0
1000,1.0,Est. 2 - Heap,Mult Matriz,0.8954963684082031,0
1000,5.0,Tradicional,Uso de Memória,0.0,8864856
1000,5.0,Tradicional,Acessar Elemento,9.775161743164062e-06,0
1000,5.0,Tradicional,Inserir Elemento,1.049041748046875e-05,0
1000,5.0,Tradicional,Transposta,0.09855318069458008,0
1000,5.0,Tradicional,Soma,0.10136294364929199,0
1000,5.0,Tradicional,Mult Escalar,0.08336639404296875,0
1000,5.0,Tradicional,Mult Matriz,0.0,0
1000,5.0,Est. 1 - Hash,Uso de Memória,0.0,6601968
1000,5.0,Est. 1 - Hash,Acessar Elemento,3.123283386230469e-05,0
1000,5.0,Est. 1 - Hash,Inserir Elemento,3.647804260253906e-05,0
1000,5.0,Est. 1 - Hash,Transposta,0.17195773124694824,0
1000,5.0,Est. 1 - Hash,Soma,0.5768020153045654,0
1000,5.0,Est. 1 - Hash,Mult Escalar,0.2722349166870117,0
1000,5.0,Est. 1 - Hash,Mult Matriz,12.473622798919678,0
1000,5.0,Est. 2 - Heap,Uso de Memória,0.0,3200000
1000,5.0,Est. 2 - Heap,Acessar Elemento,8.368492126464844e-05,0
1000,5.0,Est. 2 - Heap,Inserir Elemento,0.0002086162567138672,0
1000,5.0,Est. 2 - Heap,Transposta,1.430511474609375e-06,0
1000,5.0,Est. 2 - Heap,Soma,0.8461029529571533,0
1000,5.0,Est. 2 - Heap,Mult Escalar,0.3957219123840332,0
1000,5.0,Est. 2 - Heap,Mult Matriz,9.46879529953003,0
1000,10.0,Tradicional,Uso de Memória,0.0,8864856
1000,10.0,Tradicional,Acessar Elemento,1.1444091796875e-05,0
1000,10.0,Tradicional,Inserir Elemento,9.059906005859375e-06,0
1000,10.0,Tradicional,Transposta,0.08954787254333496,0
1000,10.0,Tradicional,Soma,0.0879209041595459,0
